observed_on,latitude,longitude
2023-11-26,47.8802136997,-124.5884659
2023-11-24,38.5761716667,-123.333305
2023-10-30,48.3844534971,-124.7245614266
2023-10-30,48.3841800873,-124.723847999
2023-11-26,47.7844786039,-122.5444828742
2023-11-26,48.4609071068,-124.1784971551
2023-11-26,37.897175,-122.7095866667
2023-11-18,36.9981742,-122.0622604
2023-10-19,44.1601610198,-123.4409636998
2023-11-26,38.0363221667,-122.8050916667
2023-11-18,37.0632166667,-122.0954583333
2023-11-23,38.5716256997,-123.3172337997
2023-10-14,40.8746441039,-124.0790403019
2023-11-27,38.705905,-123.4261783333
2023-10-31,48.0880670312,-123.7941598543
2023-05-07,41.3639444444,-124.0231861111
2023-05-07,41.8121472222,-124.1068944444
2023-05-08,41.2087638889,-124.0097361111
2023-11-25,37.9527856111,-122.7643541389
2023-06-27,46.1342083333,-123.8798666667
2023-11-26,36.9861866667,-122.0188666667
2023-11-11,37.9791722222,-122.7929611111
2023-11-28,38.0203138333,-122.8088833333
2023-11-19,38.052575,-122.83673
2023-05-20,36.9758915,-122.047898
2023-11-19,38.037748,-122.8168929722
2023-11-20,38.0265509722,-122.8258679722
2014-07-24,46.1309947273,-123.8807778569
2023-11-19,38.0241055,-122.8230216667
2023-11-19,38.0533744983,-122.8368882896
2023-11-19,38.0537333333,-122.83738
2023-06-30,48.5188777778,-124.4083388889
2022-09-25,40.6382116667,-124.2830583333
2023-11-29,37.7852665,-122.4815737
2023-11-29,37.8803671995,-122.5757872313
2023-11-29,47.0898782,-122.948232
2023-11-29,40.5762883333,-124.2612833333
2022-05-07,49.1950533333,-123.937225
2023-11-29,39.1629361667,-123.2292466667
2012-04-14,47.4302153054,-122.2128958749
2023-11-29,39.2753472222,-123.7980583333
2023-11-29,39.2742416667,-123.7974166667
2023-11-29,39.2742916667,-123.7974027778
2023-11-29,39.2744194444,-123.7974166667
2023-11-29,39.2744333333,-123.7974305556
2023-11-29,39.2744333333,-123.7974305556
2023-11-29,39.3040305556,-123.7836777778
2023-11-29,39.3011583333,-123.7527777778
2023-11-30,38.4262383333,-123.0595166667
2023-11-19,37.7359445497,-122.4875153974
2023-09-04,47.8491546479,-122.0483475924
2023-10-23,36.2435027667,-121.7549333333
2023-09-23,49.2681666667,-123.2367083333
2023-11-16,48.4996463114,-123.5329023513
2011-06-29,41.4031527004,-124.0630106461
2010-06-09,41.2096534711,-124.0120189071
2011-08-05,41.2081857412,-124.0108753011
2010-06-26,41.401855229,-124.0592709299
2023-12-01,36.99543,-121.9899583333
2023-12-01,37.5769140871,-122.4761095272
2021-07-30,46.65458,-121.6258633333
2021-07-31,47.8188916667,-124.0312278333
2021-08-03,47.710205,-124.414595
2023-11-30,37.0279277778,-121.9019138889
2023-11-22,48.1014146181,-122.5924504548
2023-11-29,37.810475,-122.1544361111
2023-12-02,37.840155,-122.2002716667
2023-12-02,44.663269043,-124.0570068359
2023-12-02,46.3274490492,-124.0265057299
2023-12-02,37.0512734058,-122.0857353666
2023-12-02,43.8709833333,-124.1268083333
2023-12-02,37.9272519288,-122.6716252374
2023-12-02,37.9272772872,-122.6716421395
2023-12-02,38.4107583333,-123.0227111111
2023-12-02,37.8973029848,-122.709976847
2023-12-02,47.6659133333,-122.422195
2023-07-06,43.3459551648,-124.3300737842
2023-12-02,49.306641,-122.69915
2023-12-02,49.306709,-122.696442
2023-12-02,38.578257121,-123.3312692392
2023-12-02,37.9794786766,-122.6169926334
2023-12-02,37.9791982461,-122.6168962754
2023-12-02,37.8969466667,-122.2558666667
2023-12-02,40.8776891756,-124.0754740785
2023-12-02,37.0626768752,-122.1022339098
2023-12-01,37.9861416667,-122.7149116667
2023-11-30,38.3007283333,-123.0016416667
2021-05-17,44.2326099388,-122.1578704343
2023-12-02,37.8508083333,-122.5386883333
2023-12-02,37.9142716667,-122.252695
2022-06-04,49.3357760506,-123.2635432847
2022-06-05,49.2910712942,-124.6635498412
2022-06-05,48.9414869479,-125.5672442726
2022-06-06,49.0424830158,-125.6814504464
2023-11-24,39.357145,-123.8091283333
2022-06-08,48.5292159239,-124.445566855
2023-12-02,38.0201722222,-122.6609111111
2023-12-03,37.9236932997,-122.5836048
2021-08-15,46.4290352217,-121.9840498333
2023-12-03,37.7853595564,-122.5088304693
2023-12-03,40.8773344567,-124.0747031125
2023-12-03,40.8773770223,-124.0744442156
2023-12-03,40.877286933,-124.0743095653
2023-12-03,40.8773616085,-124.0742032099
2023-12-03,40.8774307229,-124.074064679
2023-12-03,40.8775348218,-124.0738824216
2023-12-03,40.8772678274,-124.0732546716
2023-12-03,40.8772469522,-124.0728714586
2023-12-03,40.8778591199,-124.0689328627
2023-12-03,40.8773251391,-124.0754278674
2023-12-03,47.6547888889,-122.5605111111
2023-09-18,47.6842616667,-122.0234138333
2023-12-03,37.953640093,-122.2874118051
2023-12-03,47.6541638889,-122.5584305556
2023-12-03,38.419455,-122.9572883333
2023-12-03,37.88347,-122.2427133333
2023-10-20,44.1633695,-122.96865
2023-12-02,39.3584805556,-123.8102583333
2023-12-03,38.017875,-122.7301783333
2010-12-05,39.3761406591,-123.8182539142
2023-12-03,37.9225966667,-122.5363166667
2023-12-03,40.8746764228,-124.0624669892
2023-12-03,37.8606833333,-122.2338333333
2023-12-02,37.9706314918,-122.7308687409
2023-12-03,47.5294230668,-122.3956726968
2023-12-03,47.5279111431,-122.3962571965
2023-10-21,44.1424990069,-122.9150001705
2023-10-10,48.4380452517,-124.1089634871
2023-12-03,37.8005646,-122.1471221997
2023-12-03,37.7996866,-122.1539369
2023-12-03,37.8065619444,-122.173425
2023-12-04,37.9026716667,-122.1699133333
2023-12-04,37.8084633333,-122.1773383333
2023-12-04,37.6929447997,-122.4354199997
2023-12-03,37.0459445,-121.8051616667
2023-12-04,38.3946833333,-122.9620366667
2023-12-04,38.3945116667,-122.9619
2023-12-04,37.8027330479,-122.4661835708
2023-12-04,37.9481999108,-122.5862159953
2023-12-02,37.7005083333,-122.4375133333
2023-12-04,45.503069,-122.840704
2023-12-04,38.3937533333,-122.9624783333
2023-11-25,36.6091966667,-121.9323933333
2023-12-03,38.5754452505,-123.3227817731
2023-12-02,38.41525,-122.9556583333
2023-12-04,37.5286167627,-122.5082714208
2023-12-04,37.5286167627,-122.5082714208
2023-12-04,37.5286167627,-122.5082714208
2023-12-04,38.2058247971,-122.7589262837
2023-12-05,47.8978677978,-122.0252889768
2023-12-02,45.463795,-122.6749883333
2023-12-05,49.6124075912,-124.0548051429
2023-12-05,49.85028,-125.0997305
2023-12-04,39.593945,-120.8012083333
2023-12-02,37.793105,-122.456895
2023-12-05,37.9158283333,-122.0847695
2023-12-05,40.7450055,-123.8695086
2023-12-05,37.8985283333,-122.5768883333
2023-12-02,39.359189,-123.658488
2023-12-05,38.2057925687,-122.7590924968
2023-12-05,38.2058268506,-122.7588728071
2023-12-05,38.4725133333,-122.9218533333
2023-11-05,37.9305789731,-122.73651459
2023-12-05,40.8773308581,-124.0753268552
2023-12-05,40.8772359965,-124.0746533434
2023-12-05,40.8773414552,-124.0745324125
2023-12-05,40.8774293415,-124.0731789098
2023-12-05,40.874820318,-124.0646059997
2023-12-05,40.8752976425,-124.0670589172
2023-12-05,40.8757654304,-124.0587662255
2023-12-05,37.8586083333,-122.209175
2023-10-26,44.6392924,-123.2952795
2023-12-06,37.8936883333,-122.573395
2023-12-04,37.8087055556,-122.4754333333
2023-12-06,48.4600633333,-123.307725
2011-11-30,41.810180286,-124.2167994172
2023-12-06,37.8890366667,-122.2782366667
2023-12-06,37.8853533333,-122.2611783333
2023-12-07,37.7290824973,-122.4873387139
2023-12-07,37.7291270527,-122.4873088908
2023-12-07,37.7290678898,-122.4880355843
2023-12-07,37.7300923461,-122.4907180073
2023-11-23,36.9986685505,-122.0575313923
2023-12-07,37.6934346997,-122.4361676997
2023-12-07,37.6929648997,-122.4353569
2023-12-07,37.6929648997,-122.4353569
2023-12-07,37.6929368997,-122.4353114997
2023-12-07,37.6878145,-122.4345325997
2023-12-07,36.5182216667,-121.9501116667
2021-05-26,41.273475,-123.2805866667
2021-06-19,41.7867783333,-124.0902638333
2023-12-07,45.4386807746,-122.679139115
2023-10-22,37.0002527783,-122.0483471667
2023-11-18,37.2732574891,-122.2835739702
2023-12-08,47.71649973,-122.04904972
2023-12-08,37.7894472222,-122.4793860556
2023-11-26,48.3449083333,-123.7026366667
2023-11-15,48.6128116667,-123.4657366667
2023-11-19,36.9987416667,-122.0552305
2013-02-12,37.8972908244,-122.5772553335
2023-12-08,40.877430739,-124.0725305189
2023-12-08,40.8784206011,-124.0627707946
2023-12-08,40.8732864806,-124.0600264236
2023-12-08,40.8717775008,-124.0632665321
2023-12-08,40.8712982807,-124.0644905862
2023-12-09,38.5678783333,-123.3173
2023-12-09,38.569625,-123.3193583333
2023-12-08,41.3561713038,-124.0250997641
2023-12-09,44.740646673,-123.1383055
2023-12-09,44.7408676654,-123.1377409404
2023-12-09,37.4044416667,-122.3131166667
2023-12-09,38.582505,-123.3254616667
2023-12-09,38.56953,-123.3193883333
2023-12-09,37.9307833333,-122.63475
2023-12-09,41.7557501,-124.2025913
2023-12-09,37.9535116667,-122.6345833333
2023-12-09,38.3434138889,-122.5948472222
2022-06-16,47.6339032014,-123.4419097379
2023-11-25,36.609245,-121.93235
2022-11-01,48.7070355787,-122.3265563697
2023-12-09,40.878183106,-124.0693510139
2023-12-09,40.8746196,-124.073688
2023-12-09,40.8746196,-124.073688
2023-05-01,45.6368482158,-121.9194885716
2018-05-21,48.7022120567,-122.4519379064
2023-11-11,47.6147709374,-122.3298663201
2021-04-26,49.0449871,-125.7112579
2023-12-10,37.1767666667,-122.2253116667
2023-12-10,37.916295,-122.2743133333
2023-12-10,38.0769305556,-122.8514583333
2023-12-10,38.0112527833,-122.7109533333
2023-12-09,38.5575927832,-123.2921909373
2023-12-10,44.5761646222,-123.3704878762
2023-12-10,37.8228633333,-122.179855
2023-12-10,37.9112056997,-122.2688615997
2023-12-10,40.8733395,-124.0728917
2023-12-10,40.8733395,-124.0728917
2023-12-10,37.9160739621,-122.5854933374
2023-12-05,40.87443,-124.0739971667
2023-12-10,37.9003133333,-122.5810866667
2023-12-10,37.8953666667,-122.5713283333
2023-12-10,37.3651099183,-122.21632619
2023-12-10,44.645768653,-124.0429406063
2023-12-11,44.6234599315,-124.0637523216
2023-12-11,48.7174224854,-122.4815979004
2023-12-06,41.2487694444,-124.094475
2023-12-11,37.9375535687,-122.5935501605
2023-12-06,48.4361551843,-123.478939645
2023-12-10,37.8888842478,-122.5695281058
2023-12-10,37.8889520103,-122.5700001915
2023-12-11,44.6690224049,-123.2286394882
2023-12-11,38.0360583333,-122.8008027778
2023-12-11,40.8750072957,-124.0739884084
2023-12-10,38.427294,-123.0862964
2020-01-14,37.0581277778,-122.0963055556
2023-12-11,38.0078722167,-122.5645216667
2023-12-10,38.0032958882,-122.7086998244
2023-12-12,37.9648966667,-122.5421616667
2023-12-12,38.3665616667,-123.0720055
2023-12-12,38.7161333333,-123.4432527778
2023-12-12,37.9237133333,-122.62835
2023-12-12,46.3273659328,-124.0262512592
2023-12-11,39.285425,-123.7939633333
2023-09-23,50.4578352993,-122.9194791242
2023-07-20,48.9059416667,-121.6550916667
2023-12-03,37.9478633333,-122.7583
2023-12-13,38.5425616667,-123.00466945
2023-11-29,38.59612,-122.8749866667
2023-12-04,37.8295366667,-122.4831383333
2023-11-16,39.3240169135,-123.7496409972
2021-10-30,37.8868,-122.2461166667
2016-05-03,37.8864277778,-122.2452083333
2023-12-13,38.0682553475,-122.8584220493
2023-12-13,38.06461704,-122.861889234
2023-12-13,38.0636514875,-122.8622155775
2023-12-13,38.0635975705,-122.8622394372
2023-12-13,38.0628696401,-122.8620065669
2023-12-13,38.0605315699,-122.8642750043
2023-12-13,38.0548546981,-122.8631179455
2023-12-13,38.056197865,-122.857746159
2023-12-13,38.0564399518,-122.8571502821
2023-12-13,38.0589540016,-122.8572394263
2023-12-13,38.059983921,-122.8567103584
2023-12-13,38.0600519441,-122.856665984
2023-12-13,38.0604888261,-122.8565595822
2023-12-11,38.3577854929,-123.0016324188
2023-12-03,37.49670763,-122.373597897
2023-12-10,45.52667,-122.7304916667
2023-11-26,47.5303694444,-122.0762944444
2023-09-26,40.8768165839,-124.0641657514
2023-09-02,48.5477847711,-123.5171246233
2012-04-28,47.4302153054,-122.2128958749
2023-12-13,40.8752669408,-124.0743610936
2023-12-13,37.94757,-122.5732883333
2023-12-14,38.0396379921,-122.8026830032
2023-12-14,38.0390797706,-122.8027587757
2023-12-14,38.0377164144,-122.8014957905
2023-12-10,38.003375,-122.708725
2023-11-16,38.076298525,-122.8732198254
2023-12-05,37.8899383333,-122.24803
2023-12-14,37.0597305,-122.0960528333
2023-12-14,37.0656916667,-122.1088471667
2023-12-14,48.4965588144,-123.3434356231
2023-12-14,37.1717216667,-122.2234033333
2023-12-12,37.8980676444,-122.5760558463
2023-12-12,37.8973031789,-122.5755778935
2023-10-06,40.8769022796,-124.0639937622
2023-09-20,37.89333,-122.573425
2023-04-30,37.8965533333,-122.5750283333
2022-08-09,47.8792724348,-124.5879751549
2012-04-29,47.4302153054,-122.2128958749
2023-09-02,45.6568,-122.84362
2023-12-15,36.9961283333,-122.0582111667
2023-12-15,36.9990716667,-122.0627666667
2023-10-27,40.8766574637,-124.0647934931
2023-10-18,40.8762599515,-124.0641292927
2023-12-15,48.5375466667,-123.5007466667
2023-12-15,45.3356383428,-123.9701702555
2023-12-15,37.399925,-122.3306283333
2013-05-16,37.8970199,-122.5811177
2023-12-15,47.7651527535,-121.9072369114
2015-10-29,45.5807968631,-121.8513669782
2023-12-14,38.092525,-122.8856666667
2023-07-27,48.6649033333,-121.050775
2023-12-12,37.8902603203,-122.5668023943
2023-12-12,37.8902603203,-122.5668023943
2023-12-12,37.8901200094,-122.5681137172
2023-10-14,37.9051842305,-122.5555569496
2023-12-15,48.785255,-122.559395
2023-12-15,40.8773725731,-124.0725280279
2023-12-15,40.874925487,-124.0662310543
2023-12-16,38.0585945,-122.8570383333
2023-12-16,38.0767861597,-122.8517171961
2023-12-14,38.5424833333,-123.0037888889
2023-12-16,48.4874829262,-123.4496692537
2023-12-12,37.99786,-123.0118666667
2023-12-12,37.9978833333,-123.0117583333
2023-12-12,37.9978483333,-123.0118833333
2023-12-12,37.9978983333,-123.0117133333
2023-12-16,37.0130166667,-122.0525666667
2023-12-16,49.161807133,-124.0011992678
2023-12-12,36.988737,-122.047492
2023-12-16,37.1777,-122.2261716667
2023-12-17,38.5472743267,-123.2951837717
2023-12-17,37.0229221667,-122.049775
2023-12-17,37.031625,-122.055
2023-12-16,38.0648677858,-122.8055072283
2023-12-13,37.7685191209,-122.4669667831
2023-12-17,41.81822,-124.1177833333
2023-12-17,42.1878133333,-124.36757
2023-12-16,40.8113976348,-124.1967126046
2023-12-17,47.5737762563,-122.3980302923
2021-08-21,38.4170299789,-123.0225948284
2023-12-13,45.3416693933,-123.9760079997
2023-12-10,37.027975,-122.0562138889
2023-12-10,37.0344666667,-122.0582305556
2023-08-16,58.479875,-134.78357
2023-09-04,36.9849545958,-121.9052655865
2023-12-17,46.9162259115,-122.911604764
2023-12-08,38.0176682957,-122.730650017
2011-07-02,47.7748469618,-123.4884752333
2023-11-29,37.9012833333,-122.5815383333
2023-11-29,37.9012833333,-122.5815383333
2023-11-29,37.9012833333,-122.5815383333
2023-11-29,37.9004133333,-122.580865
2023-11-29,37.900145,-122.5807033333
2023-11-29,37.8980983333,-122.57569
2023-11-29,37.897935,-122.5757033333
2023-12-18,37.9309395213,-122.5497022713
2023-12-18,37.2957833333,-122.1487666667
2023-12-19,37.897618739,-122.304115249
2016-08-08,49.4773147531,-121.4504750623
2023-12-19,37.8696716667,-122.2450716667
2023-12-10,38.573555,-123.2974466667
2023-12-19,36.5136384907,-121.9398245182
2023-12-19,49.1514467,-123.8124058
2023-12-19,36.99192,-121.987595
2023-12-19,37.8713916667,-122.4300466667
2023-12-19,38.1740216667,-122.8207633333
2023-12-19,39.3274283333,-123.8066383333
2023-12-19,37.6985199,-122.4375905997
2023-12-16,37.423605,-122.343405
2023-12-17,37.8227329847,-122.195568477
2023-12-19,37.4228783333,-122.3381666667
2023-12-14,38.0376277778,-122.8196444444
2023-12-20,40.790675,-111.9006716667
2023-12-19,36.9972216667,-122.0062472167
2022-08-28,58.4801783333,-134.7835533333
2023-12-20,36.5942783333,-121.9234466667
2023-12-20,49.3302777778,-123.045
2023-12-19,38.0472865188,-122.8317230853
2023-12-20,38.0541383297,-122.8467141919
2023-12-20,38.051725,-122.8481611111
2023-12-20,38.4572975,-122.423911
2023-12-20,36.995505,-121.9899883333
2023-11-21,36.9972721849,-121.9913409598
2023-09-19,50.3491805556,-127.3638694444
2023-12-21,37.9927481496,-122.5103570893
2023-12-21,47.8187375045,-122.8262604497
2023-12-21,37.9541633333,-122.6114883333
2023-11-05,49.379462542,-121.4416919276
2023-12-21,37.7957976082,-122.4703779827
2023-12-21,37.9033666667,-122.6130833333
2023-12-21,37.7952323878,-122.470979813
2023-12-20,47.7651527535,-121.9072369114
2023-12-21,38.9317204512,-121.053718196
2023-12-21,37.9137116667,-122.583175
2023-12-21,36.9807666667,-121.9375833333
2023-12-21,40.5725764375,-124.2613053436
2023-12-21,38.5480639722,-122.5264669722
2023-12-22,37.9816962221,-122.5834401898
2023-10-05,50.0815964549,-123.04803135
1995-08-15,41.6989932678,-124.1069163457
2023-12-22,36.608825,-121.9324333333
2023-12-22,37.7976379631,-122.1598682685
2023-12-22,38.2765,-122.23732
2023-12-21,37.8592416667,-122.5810083333
2023-12-22,37.2070398474,-122.333417396
2023-12-22,37.2017434282,-122.3377802125
2023-12-22,37.207285,-122.3351833333
2023-12-22,39.4507666667,-123.7756416667
2023-12-22,38.5347166667,-123.0030833333
2023-12-22,37.1742216667,-122.2227383333
2023-12-22,36.980255,-121.9377216667
2022-11-05,37.9056545923,-122.2480015453
2022-10-21,48.9382666667,-125.5651944444
2023-12-19,37.7652292914,-122.4385620615
2023-12-23,35.4520472461,-120.6912373473
2023-11-20,37.9850426121,-122.8067851067
2023-12-23,37.2832805556,-122.0842722222
2023-11-03,47.9602065728,-123.854577156
2023-12-23,37.4558,-122.2474133333
2023-12-23,37.0061466549,-121.9376850128
2023-04-10,47.390545,-122.489901
2023-04-17,47.390545,-122.489901
2023-12-23,37.2793472222,-122.2606805556
2023-12-23,35.263155,-120.709695
2023-09-03,37.8979916667,-122.7102138889
2023-12-23,37.8199966667,-122.5303333333
2023-12-18,39.2791403055,-123.7566525716
2023-12-24,37.0299195,-122.0535195
2023-12-24,37.23967,-122.0243138333
2023-12-24,38.0366888333,-122.8173533333
2023-11-23,39.0765223,-123.4788012
2004-08-17,48.9359666895,-125.5578229113
2023-12-24,38.0645138333,-122.8485033333
2023-12-24,38.0660888333,-122.8499966667
2023-12-24,37.199905,-122.2883833333
2023-12-24,38.0160027833,-122.81862
2023-12-24,53.2551533333,-131.9938366667
2023-10-13,42.1004780028,-123.4090359136
2023-12-24,37.1965582367,-122.3041010978
2023-12-24,37.1970151043,-122.3011982794
2023-12-24,37.930647734,-122.7345501395
2023-12-24,37.1971995334,-122.2933093121
2023-12-24,37.1986651478,-122.2813932329
2023-12-24,38.0008888883,-122.8003783333
2023-12-24,38.8764616667,-123.5952616667
2023-10-25,54.0184312473,-131.8091928586
2023-12-23,37.4264,-122.34182
2023-12-23,38.5268666667,-123.21495
2023-12-23,40.3094703342,-123.9118210226
2019-06-27,49.3384333333,-123.0141916667
2023-12-25,37.9296640085,-122.2917082114
2023-11-10,38.0080527778,-122.7206555556
2023-11-10,38.0310138889,-122.7329472222
2023-12-25,37.89798,-122.2511883333
2023-09-30,38.0016127046,-123.0068711936
2023-12-25,38.0173083333,-122.8014833333
2023-12-25,38.0473841387,-122.7545878071
2023-12-25,38.0264027778,-122.7371944444
2023-12-24,36.5631333333,-121.8792283333
2023-12-25,37.89802,-122.2511133333
2023-12-24,37.8087383333,-122.1768333333
2023-12-25,37.967081,-122.265805
2023-12-26,37.8913716667,-122.5695583333
2023-12-26,38.0162320837,-122.7313104272
2023-12-26,38.0185224293,-122.7263754979
2023-12-26,38.0183932674,-122.7262692153
2023-12-26,36.983075,-121.9067616667
2023-12-26,38.3094666667,-123.0165861167
2023-12-17,37.0177055556,-122.0387527778
2023-12-26,40.9850169,-124.0959861
2023-12-26,45.9068366667,-122.8162533333
2023-12-26,47.09565,-122.6806866667
2023-12-26,37.01715,-122.0429221667
2023-12-26,36.2460466667,-121.764555
2023-12-26,37.00734445,-121.9070666667
2023-03-04,37.8976850374,-122.2452468798
2023-12-26,37.175755,-122.2231916667
2023-12-26,39.7714527778,-121.6339777778
2023-12-26,37.9460716667,-122.5970533333
2023-12-26,37.0181416667,-122.0371638333
2023-08-31,47.9524325,-124.3855815
2023-12-24,37.94675,-122.59762
2023-12-27,37.3948879636,-122.2544373443
2023-05-14,41.5756820768,-124.066131422
2023-12-01,37.8291333333,-122.5332861111
2023-12-27,36.9961169722,-121.905607
2023-12-27,37.6977833333,-122.4437716667
2023-12-27,37.6921616667,-122.4359583333
2023-12-27,37.914275,-122.2781666667
2023-12-27,41.0660026414,-124.146196902
2023-07-24,48.6868066621,-123.6109368584
2023-12-27,38.04620653,-122.8305758418
2023-12-25,37.5022366667,-122.497345
2023-12-27,42.4279033333,-123.5450216667
2023-12-28,37.8633219935,-122.5321971921
2023-12-27,38.0369083333,-122.8063444444
2023-12-28,40.7617034438,-124.1956330185
2023-12-28,37.9037644143,-122.6025959528
2023-12-28,37.9005589272,-122.5978483831
2023-12-28,37.9009993737,-122.5939933575
2023-12-28,36.5580466667,-121.8667966667
2023-12-28,39.3590920765,-123.7748105551
2023-12-28,38.4198216667,-122.955475
2023-12-28,38.3451883333,-123.0531528333
2023-12-28,37.2102662141,-122.3295109628
2023-12-28,38.5216116667,-123.0027083333
2023-12-28,37.2059897788,-122.3386639125
2023-12-28,37.9093476731,-122.649016292
2023-12-28,37.9091078293,-122.6521466087
2023-12-28,37.4125466667,-122.3109883333
2023-12-28,37.2276883333,-122.1029278333
2023-12-25,38.6275406276,-121.8276573339
2023-12-28,39.4132283019,-123.8132994101
2023-12-28,37.271375,-122.2632216667
2023-12-28,37.2750366667,-122.2476666667
2023-12-24,38.2932364929,-123.0160487441
2023-04-30,39.8766312814,-123.7263865024
2023-12-26,37.4347833333,-122.3152166667
2023-12-29,37.9094966667,-122.2665466667
2019-05-08,48.5291743103,-124.4424853703
2023-12-29,37.910855,-122.2653883333
2023-12-28,37.8738633333,-122.2124116667
2023-10-21,49.2363783333,-124.1227111667
2023-09-11,45.5345140519,-122.7131114815
2023-12-29,37.9093883333,-122.60173
2023-12-29,50.3484283333,-127.3628166667
2010-07-03,48.0576271022,-123.8188266553
2023-12-29,37.9124216667,-122.5821616667
2023-12-29,37.9118,-122.5800166667
2023-12-29,38.034044495,-122.7302023396
2023-12-29,48.7692839997,-123.4345794
2023-12-28,38.041969241,-122.7982565072
2023-12-28,38.0024193686,-122.7684122495
2022-08-02,57.0744645,-135.44106345
2023-02-25,38.007025,-122.7973833333
2023-12-30,37.8893366667,-122.456825
2023-12-30,38.0463674531,-122.8040419651
2023-12-30,37.8204216667,-122.1669833333
2023-12-30,36.9958189722,-122.0587179722
2023-12-30,49.0314777778,-123.6016
2023-12-30,37.9031341711,-122.6043946669
2023-12-30,38.4380882798,-122.5206997372
2023-12-30,38.5815283333,-123.3406616667
2023-12-30,38.4389333333,-122.5190805556
2023-12-30,37.2626366667,-122.3136533333
2023-12-28,37.178925,-122.0128166667
2023-12-29,36.5897516667,-121.9241383333
2023-12-29,36.5897516667,-121.9241383333
2023-12-30,43.96263,-123.9057083333
2023-12-30,38.335505,-123.0485388333
2023-12-30,38.335525,-123.0484695
2023-12-30,37.4425716667,-122.3607116667
2023-09-24,48.6867584048,-123.5404294962
2023-12-30,38.1796502295,-122.8192022013
2023-12-30,38.1797637671,-122.8192487112
2023-12-30,38.1797293701,-122.8192519921
2023-12-30,38.1797693391,-122.8193643591
2023-12-30,38.5752448813,-123.3220050737
2023-12-30,38.5740502336,-123.3123819533
2023-12-30,37.4184036953,-122.3477452652
2023-12-30,37.0302236111,-122.0426175
2023-12-30,37.9027694444,-122.2583694444
2023-12-30,38.5506877083,-122.5216561083
2023-12-30,38.1803007964,-122.8190812388
2023-12-30,37.01441945,-122.1318278333
2023-12-30,37.8970199,-122.5811177
2023-12-30,38.5745099351,-123.3204755691
2023-12-20,37.4407419711,-122.3206266919
2023-12-31,38.4400938562,-122.6581009831
2023-12-31,37.934755,-122.747505
2023-12-31,37.36478,-122.2206583333
2023-12-31,38.1457138889,-122.8777166667
2023-12-31,37.4122936997,-122.3096349
2023-12-31,38.4208366667,-122.956655
2023-12-31,49.0323444444,-123.5999
2023-12-31,37.9982033333,-122.2048716667
2023-12-31,38.4032861111,-122.5015555556
2023-12-31,38.4042444444,-122.4996944444
2023-12-31,38.4046638889,-122.4927527778
2023-12-31,38.4048083333,-122.4948055556
2023-12-31,38.4028145228,-122.5039466177
2023-12-31,38.4042055556,-122.4954
2023-12-31,44.3463533333,-123.7213283333
2023-12-31,37.8938833333,-122.5741716667
2023-12-31,37.4214966667,-122.3208
2023-12-31,37.4134833333,-122.3275616667
2023-12-31,37.6781939235,-122.4083044007
2023-12-31,37.9026966667,-122.604575
2023-12-30,37.8914138883,-122.5695638883
2023-05-29,47.5742116667,-122.7299716667
2023-05-29,47.5743616667,-122.7301333333
2023-12-31,38.7800916667,-122.3165888889
2023-12-31,37.175005,-122.2266083333
2023-12-31,34.5135,-119.75594
2023-12-31,34.50973,-119.75723
2023-12-31,34.5094,-119.75732
2023-12-31,34.50939,-119.75729
2023-06-19,47.5973166667,-122.78578
2023-12-30,37.0462126796,-122.0510467942
2023-12-31,37.90667,-122.266555
2023-10-01,49.3365409722,-123.016852
2023-12-31,37.0392300997,-122.0631573997
2023-12-30,37.996823,-122.66608
2023-12-13,37.895925,-122.5749944444
2024-01-01,38.0003049258,-122.7085183561
2024-01-01,38.0004512925,-122.7085297555
2024-01-01,38.0003506324,-122.7084841579
2024-01-01,37.9999527462,-122.7083383128
2024-01-01,38.0184392269,-122.733665742
2024-01-01,38.0366934857,-122.8023405573
2024-01-01,38.1323916667,-122.89238
2024-01-01,37.929695,-122.5402366667
2024-01-01,37.931155,-122.54512
2024-01-01,49.1977837,-123.8614556
2024-01-01,38.5228205,-122.4644405
2024-01-01,38.7302866667,-123.4654166667
2024-01-01,37.1590416667,-122.1347055
2024-01-01,37.899355,-122.5730533333
2024-01-01,43.4691890515,-123.1605119817
2024-01-01,38.6895166667,-123.426095
2022-08-18,47.4910451933,-122.6535334609
2024-01-01,38.003613,-122.708948
2022-07-22,48.6057513636,-124.2262699851
2024-01-01,40.6000866667,-122.5826633333
2023-12-31,38.0441689917,-122.8601109814
2024-01-01,40.7775533333,-124.1479721667
2024-01-01,40.7757116667,-124.1485138333
2024-01-02,37.4724423051,-122.2775049859
2024-01-01,39.3286703517,-123.80371474
2024-01-02,37.6933497225,-122.4357344258
2024-01-02,37.929521076,-122.2916454152
2023-12-31,37.5276866667,-122.5053416667
2024-01-02,37.8713116667,-122.2423033333
2024-01-02,37.8700333333,-122.2448416667
2024-01-02,37.8698,-122.2427966667
2024-01-02,37.8697916667,-122.2427216667
2024-01-02,38.708655,-123.4255216667
2023-12-31,37.9982116667,-122.204855
2024-01-02,37.9019010942,-122.5774683058
2024-01-02,44.2760944308,-122.8018749878
2021-06-19,45.3021255,-121.752823
2024-01-02,37.8262937144,-122.499649711
2022-04-02,37.2772194444,-122.2936777778
2024-01-02,38.11928755,-121.90796231
2024-01-02,37.0392141355,-122.062702775
